id,V100,V200,V300,V400,SD100,SD200,SD300,SD400,SD400_o,SD500_1,SD500_2,SD500_3,SD500_4,SD500_5,SD500_6,SD500_7,SD500_8,SD500_8_o,SD500_9,SD600_1,SD600_2,SD600_3,SD700,SDS100_v1,SDS200_v1,SDS300_v1,SDS400_v1,SDS500_v1,SDS600_v1,SDS100_v2,SDS200_v2,SDS300_v2,SDS400_v2,SDS500_v2,SDS600_v2,SDS100_v3,SDS200_v3,SDS300_v3,SDS400_v3,SDS500_v3,SDS600_v3,SDS100_v4,SDS200_v4,SDS300_v4,SDS400_v4,SDS500_v4,SDS600_v4,EC19100,EC19200,EC19300,EC19400,MC19100_1,MC19100_2,MC19100_3,MC19100_4,MC19100_5,MC19100_6,MC19100_7,MC19100_8,MC19100_9,MC19200,IC19100,IC19200,IC19300,PE100,completed,duration,gen_alter,gen_bund,gen_schule,gen_schule_q,gen_beruf,gen_staat,gen_herkunft,gen_impfung,gen_politik,sex_v1,ethnie_v1,alter_v1,beruf_v1,essential_v1,infektion_v1,sex_v2,ethnie_v2,alter_v2,beruf_v2,essential_v2,infektion_v2,sex_v3,ethnie_v3,alter_v3,beruf_v3,essential_v3,infektion_v3,sex_v4,ethnie_v4,alter_v4,beruf_v4,essential_v4,infektion_v4
6248,Maximilian Müller ist 64 Jahre alt. Er arbeitet derzeit Vollzeit als Krankenpfleger im städtischen Krankenhaus..,"Maximilian Müller ist 43 Jahre alt. Er arbeitet derzeit Vollzeit als Kassierer im lokalen Supermarkt. Maximilian fand gestern heraus, dass er mit COVID-19 infiziert ist.","Elif Ceylan ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. Elif fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Elif ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Elif Ceylan ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Krankenpflegerin im städtischen Krankenhaus. Elif fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Elif ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.",1,45,2,4,-99,0,0,0,1,0,0,0,0,-99,0,1,0,0,2,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,4,0,0,0,0,1,0,0,1,0,3,2,3,1,6,1,479,2,1,1,3,4,1,1,0,2,0,1,64,1,1,3,0,1,43,2,1,1,1,2,64,3,0,2,1,2,43,1,1,2
6250,"Nina Müller ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Krankenpflegerin im städtischen Krankenhaus. Nina fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Nina ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Li-Ming Yang ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Li-Ming fand gestern heraus, dass sie mit COVID-19 infiziert ist.","Elif Ceylan ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. Elif fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Elif ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Elif Ceylan ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. Elif fand gestern heraus, dass sie mit COVID-19 infiziert ist.",1,40,1,4,-99,0,0,1,0,0,0,0,0,-99,0,1,0,0,2,1,2,2,2,2,3,1,2,2,2,2,3,1,2,2,2,2,3,1,2,2,2,2,3,1,2,4,3,0,0,0,0,0,0,0,0,1,4,2,2,-77,6,1,487,2,1,1,3,3,1,1,1,2,1,1,64,1,1,2,1,3,43,2,1,1,1,2,64,3,0,2,1,2,64,3,0,1
6257,"Li-Lei Yang ist 43 Jahre alt. Er arbeitet derzeit Vollzeit als Kassierer im lokalen Supermarkt. Li-Lei fand gestern heraus, dass er mit COVID-19 infiziert ist.","Li-Lei Yang ist 64 Jahre alt. Er arbeitet derzeit Vollzeit als Verwaltungsangestellter in einer großen Firma. Durch die aktuelle Lage arbeitet er zurzeit im Home Office. Li-Lei fand gestern heraus, dass er mit COVID-19 infiziert ist.","Omar Ceylan ist 43 Jahre alt. Er arbeitet derzeit Vollzeit als Verwaltungsangestellter in einer großen Firma. Durch die aktuelle Lage arbeitet er zurzeit im Home Office. Omar fand vor drei Wochen heraus, dass er sich mit COVID-19 infiziert hat. Omar ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Elif Ceylan ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Krankenpflegerin im städtischen Krankenhaus. Elif fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Elif ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.",1,52,10,4,-99,0,0,0,1,0,0,0,0,-99,0,1,0,0,2,2,2,2,4,2,2,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,0,0,0,1,1,0,1,1,0,4,2,3,4,6,1,489,2,1,1,3,4,1,1,1,2,0,3,43,2,1,1,0,3,64,3,0,1,0,2,43,3,0,2,1,2,64,1,1,2
6260,"Omar Ceylan ist 22 Jahre alt. Er arbeitet derzeit Vollzeit als Verwaltungsangestellter in einer großen Firma. Durch die aktuelle Lage arbeitet er zurzeit im Home Office. Omar fand vor drei Wochen heraus, dass er sich mit COVID-19 infiziert hat. Omar ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.",Elif Ceylan ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office.,"Nina Müller ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Nina fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Nina ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.",Nina Müller ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office.,1,51,16,4,-99,0,0,1,0,0,0,0,0,-99,0,1,0,0,2,3,3,3,2,3,3,2,2,2,2,2,2,3,3,3,2,3,3,2,2,2,2,2,2,2,3,3,4,0,0,1,1,1,1,0,1,0,3,2,2,-77,7,1,521,2,1,1,3,3,1,1,1,2,0,2,22,3,0,2,1,2,43,3,0,3,1,1,64,2,1,2,1,1,64,3,0,3
6263,"Maximilian Müller ist 22 Jahre alt. Er arbeitet derzeit Vollzeit als Verwaltungsangestellter in einer großen Firma. Durch die aktuelle Lage arbeitet er zurzeit im Home Office. Maximilian fand gestern heraus, dass er mit COVID-19 infiziert ist.",Li-Lei Yang ist 22 Jahre alt. Er arbeitet derzeit Vollzeit als Kassierer im lokalen Supermarkt.,"Elif Ceylan ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. Elif fand gestern heraus, dass sie mit COVID-19 infiziert ist.",Li-Ming Yang ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office.,1,43,15,6,-99,0,0,0,0,0,1,0,0,-99,0,0,0,1,1,3,2,4,4,4,4,1,2,2,2,2,2,4,2,4,4,4,4,2,4,2,2,2,2,3,3,4,3,0,1,1,1,1,1,1,1,0,4,2,3,4,8,1,1068,2,1,2,4,6,3,2,1,3,0,1,22,3,0,1,0,3,22,2,1,3,1,2,43,3,0,1,1,3,64,3,0,3
6266,"Omar Ceylan ist 64 Jahre alt. Er arbeitet derzeit Vollzeit als Krankenpfleger im städtischen Krankenhaus. Omar fand vor drei Wochen heraus, dass er sich mit COVID-19 infiziert hat. Omar ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.",Nina Müller ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office.,"Maximilian Müller ist 22 Jahre alt. Er arbeitet derzeit Vollzeit als Verwaltungsangestellter in einer großen Firma. Durch die aktuelle Lage arbeitet er zurzeit im Home Office.. Maximilian fand gestern heraus, dass er mit COVID-19 infiziert ist.","Nina Müller ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Nina fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Nina ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.",1,48,10,4,-99,0,0,1,0,0,0,0,0,-99,0,1,0,0,2,1,2,2,1,2,2,1,2,2,1,2,2,2,3,4,4,4,4,2,3,4,3,4,4,3,3,3,3,1,1,1,1,1,1,1,1,0,4,2,NA,-77,6,1,280,2,1,1,3,3,1,1,NA,2,0,2,64,1,1,2,1,1,64,3,0,3,0,1,22,3,0,1,1,1,64,2,1,2
6267,"Elif Ceylan ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. Elif fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Elif ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Omar Ceylan ist 22 Jahre alt. Er arbeitet derzeit Vollzeit als Kassierer im lokalen Supermarkt. Omar fand vor drei Wochen heraus, dass er sich mit COVID-19 infiziert hat. Omar ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Elif Ceylan ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Elif fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Elif ließ sich in der letzten Woche zweimal auf COVID-19 testen.. Beide Tests fielen negativ aus.","Maximilian Müller ist 64 Jahre alt. Er arbeitet derzeit Vollzeit als Verwaltungsangestellter in einer großen Firma. Durch die aktuelle Lage arbeitet er zurzeit im Home Office. Maximilian fand gestern heraus, dass er mit COVID-19 infiziert ist.",1,50,8,6,-99,0,0,1,0,0,0,0,0,-99,0,1,0,0,2,2,4,4,4,4,4,2,4,4,4,4,4,2,4,4,4,4,4,2,4,4,4,4,4,2,4,4,1,1,1,1,1,1,1,1,1,0,4,2,3,4,3,1,1753,2,0,2,4,3,1,1,1,1,1,2,22,3,0,2,0,2,22,2,1,2,1,2,22,2,1,2,0,1,64,3,0,1
6274,Nina Müller ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Krankenpflegerin im städtischen Krankenhaus.,"Omar Ceylan ist 22 Jahre alt. Er arbeitet derzeit Vollzeit als Krankenpfleger im städtischen Krankenhaus. Omar fand gestern heraus, dass er mit COVID-19 infiziert ist.",Omar Ceylan ist 64 Jahre alt. Er arbeitet derzeit Vollzeit als Verwaltungsangestellter in einer großen Firma. Durch die aktuelle Lage arbeitet er zurzeit im Home Office.,"Elif Ceylan ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Elif fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Elif ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.",1,59,10,4,-99,0,0,0,0,0,0,0,0,-99,1,1,0,0,1,1,1,1,1,1,1,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,1,0,0,1,1,0,4,2,3,4,2,1,762,2,1,1,3,9,1,2,1,1,1,1,43,1,1,3,0,2,22,1,1,1,0,2,64,3,0,3,1,2,64,2,1,2
6279,"Li-Ming Yang ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Li-Ming fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Li-Ming ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Omar Ceylan ist 22 Jahre alt. Er arbeitet derzeit Vollzeit als Krankenpfleger im städtischen Krankenhaus. Omar fand vor drei Wochen heraus, dass er sich mit COVID-19 infiziert hat. Omar ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus..","Elif Ceylan ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Elif fand gestern heraus, dass sie mit COVID-19 infiziert ist.","Li-Lei Yang ist 64 Jahre alt. Er arbeitet derzeit Vollzeit als Krankenpfleger im städtischen Krankenhaus. Li-Lei fand vor drei Wochen heraus, dass er sich mit COVID-19 infiziert hat. Li-Lei ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.",1,64,11,4,-99,0,0,1,0,0,0,0,0,-99,0,1,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,4,4,4,1,1,1,1,1,1,3,4,4,3,1,1,1,1,1,1,1,1,0,4,2,3,3,6,1,980,3,1,1,3,3,1,1,1,2,1,3,43,2,1,2,0,2,22,1,1,2,1,2,43,2,1,1,0,3,64,1,1,2
6280,"Li-Lei Yang ist 43 Jahre alt. Er arbeitet derzeit Vollzeit als Verwaltungsangestellter in einer großen Firma. Durch die aktuelle Lage arbeitet er zurzeit im Home Office. Li-Lei fand gestern heraus, dass er mit COVID-19 infiziert ist.",Elif Ceylan ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt.,"Elif Ceylan ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Elif fand gestern heraus, dass sie mit COVID-19 infiziert ist.","Li-Lei Yang ist 43 Jahre alt. Er arbeitet derzeit Vollzeit als Kassierer im lokalen Supermarkt. Li-Lei fand gestern heraus, dass er mit COVID-19 infiziert ist.",1,53,7,4,-99,0,0,1,0,0,0,0,0,-99,0,1,0,0,2,1,1,2,1,2,2,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,3,3,0,0,0,0,0,0,0,0,1,3,2,1,-77,11,1,587,2,1,1,3,3,1,1,1,3,0,3,43,3,0,1,1,2,22,2,1,3,1,2,64,2,1,1,0,3,43,2,1,1
6282,"Maximilian Müller ist 43 Jahre alt. Er arbeitet derzeit Vollzeit als Kassierer im lokalen Supermarkt. Maximilian fand gestern heraus, dass er mit COVID-19 infiziert ist.","Li-Lei Yang ist 43 Jahre alt. Er arbeitet derzeit Vollzeit als Kassierer im lokalen Supermarkt. Li-Lei fand vor drei Wochen heraus, dass er sich mit COVID-19 infiziert hat. Li-Lei ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Elif Ceylan ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Krankenpflegerin im städtischen Krankenhaus. Elif fand gestern heraus, dass sie mit COVID-19 infiziert ist.","Nina Müller ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Krankenpflegerin im städtischen Krankenhaus. Nina fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Nina ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.",1,61,11,4,-99,0,0,0,1,0,0,0,0,-99,0,1,0,0,2,1,2,3,3,3,4,1,1,1,1,1,2,1,1,2,2,3,4,1,1,1,1,1,1,4,2,4,3,0,1,1,0,1,1,1,1,0,4,2,3,4,6,1,984,3,1,1,3,4,1,1,1,2,0,1,43,2,1,1,0,3,43,2,1,2,1,2,43,1,1,1,1,1,43,1,1,2
6284,Li-Lei Yang ist 43 Jahre alt. Er arbeitet derzeit Vollzeit als Verwaltungsangestellter in einer großen Firma. Durch die aktuelle Lage arbeitet er zurzeit im Home Office.,"Li-Ming Yang ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. Li-Ming fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Li-Ming ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Elif Ceylan ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. Elif fand gestern heraus, dass sie mit COVID-19 infiziert ist.","Elif Ceylan ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Elif fand gestern heraus, dass sie mit COVID-19 infiziert ist.",1,64,9,5,-99,0,0,0,0,0,0,0,1,Beamtenlaufbahn,0,1,0,0,2,1,2,2,2,1,2,1,2,2,2,2,2,2,4,3,4,3,4,1,3,3,3,3,4,2,2,2,2,1,1,1,1,1,1,1,1,0,4,2,1,-77,5,1,1232,3,1,2,4,8,1,1,1,2,0,3,43,3,0,3,1,3,64,3,0,2,1,2,22,3,0,1,1,2,64,2,1,1
6289,"Elif Ceylan ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. Elif fand gestern heraus, dass sie mit COVID-19 infiziert ist.","Nina Müller ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Krankenpflegerin im städtischen Krankenhaus. Nina fand gestern heraus, dass sie mit COVID-19 infiziert ist..","Omar Ceylan ist 64 Jahre alt. Er arbeitet derzeit Vollzeit als Verwaltungsangestellter in einer großen Firma. Durch die aktuelle Lage arbeitet er zurzeit im Home Office. Omar fand vor drei Wochen heraus, dass er sich mit COVID-19 infiziert hat. Omar ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.",Omar Ceylan ist 64 Jahre alt. Er arbeitet derzeit Vollzeit als Verwaltungsangestellter in einer großen Firma. Durch die aktuelle Lage arbeitet er zurzeit im Home Office.,1,61,1,4,-99,0,0,0,1,0,0,0,0,-99,0,1,0,0,2,1,1,4,4,4,4,1,1,4,4,4,4,1,1,3,2,2,3,1,1,1,2,2,1,1,4,4,2,1,1,1,1,1,1,1,1,0,4,2,1,-77,7,1,2323,3,1,1,3,4,1,1,1,2,1,2,43,3,0,1,1,1,43,1,1,1,0,2,64,3,0,2,0,2,64,3,0,3
6290,"Omar Ceylan ist 64 Jahre alt. Er arbeitet derzeit Vollzeit als Kassierer im lokalen Supermarkt. Omar fand gestern heraus, dass er mit COVID-19 infiziert ist.","Li-Ming Yang ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Li-Ming fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Li-Ming ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Maximilian Müller ist 64 Jahre alt. Er arbeitet derzeit Vollzeit als Kassierer im lokalen Supermarkt. Maximilian fand vor drei Wochen heraus, dass er sich mit COVID-19 infiziert hat. Maximilian ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.",Li-Ming Yang ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office.,1,64,2,6,-99,0,0,0,0,0,0,1,0,-99,0,0,1,0,1,3,3,3,4,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,0,0,0,0,0,1,0,0,0,3,2,3,2,9,1,819,3,1,2,4,7,2,2,0,3,0,2,64,2,1,1,1,3,64,2,1,2,0,1,64,2,1,2,1,3,43,3,0,3
6292,"Li-Lei Yang ist 22 Jahre alt. Er arbeitet derzeit Vollzeit als Verwaltungsangestellter in einer großen Firma. Durch die aktuelle Lage arbeitet er zurzeit im Home Office. Li-Lei fand vor drei Wochen heraus, dass er sich mit COVID-19 infiziert hat. Li-Lei ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Maximilian Müller ist 43 Jahre alt. Er arbeitet derzeit Vollzeit als Krankenpfleger im städtischen Krankenhaus. Maximilian fand gestern heraus, dass er mit COVID-19 infiziert ist.","Li-Ming Yang ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Li-Ming fand gestern heraus, dass sie mit COVID-19 infiziert ist.","Maximilian Müller ist 22 Jahre alt. Er arbeitet derzeit Vollzeit als Krankenpfleger im städtischen Krankenhaus. Maximilian fand vor drei Wochen heraus, dass er sich mit COVID-19 infiziert hat. Maximilian ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.",1,60,16,6,-99,0,0,0,0,0,0,1,0,-99,0,1,0,0,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,3,4,3,1,1,1,1,1,1,1,1,0,4,1,1,-77,5,1,639,2,1,2,4,7,1,1,1,2,0,3,22,3,0,2,0,1,43,1,1,1,1,3,64,2,1,1,0,1,22,1,1,2
6297,"Li-Ming Yang ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Li-Ming fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Li-Ming ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Elif Ceylan ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. Elif fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Elif ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Elif Ceylan ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. Elif fand gestern heraus, dass sie mit COVID-19 infiziert ist.","Elif Ceylan ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Elif fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Elif ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.",1,70,7,4,-99,0,0,1,0,0,0,0,0,-99,0,1,0,0,2,4,2,4,4,4,4,4,2,4,4,4,4,4,2,4,4,4,4,4,2,4,4,4,4,2,3,4,2,1,1,1,1,1,1,1,1,0,4,2,1,-77,5,1,640,3,1,1,3,3,1,1,1,2,1,3,43,2,1,2,1,2,64,3,0,2,1,2,43,3,0,1,1,2,43,2,1,2
6298,"Nina Müller ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Krankenpflegerin im städtischen Krankenhaus. Nina fand gestern heraus, dass sie mit COVID-19 infiziert ist.","Elif Ceylan ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Krankenpflegerin im städtischen Krankenhaus. Elif fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Elif ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.",Nina Müller ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office..,"Li-Lei Yang ist 64 Jahre alt. Er arbeitet derzeit Vollzeit als Krankenpfleger im städtischen Krankenhaus. Li-Lei fand gestern heraus, dass er mit COVID-19 infiziert ist.",1,50,2,6,-99,0,0,0,0,0,0,0,1,Universität,0,1,0,0,2,1,1,4,4,4,4,1,1,3,2,4,3,1,1,1,1,1,2,1,1,4,4,4,4,3,3,3,3,1,1,0,1,1,1,1,1,0,4,2,1,-77,5,1,748,2,1,2,4,8,1,1,1,2,1,1,22,1,1,1,1,2,22,1,1,2,1,1,64,3,0,3,0,3,64,1,1,1
6299,"Nina Müller ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Nina fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Nina ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Maximilian Müller ist 22 Jahre alt. Er arbeitet derzeit Vollzeit als Kassierer im lokalen Supermarkt. Maximilian fand gestern heraus, dass er mit COVID-19 infiziert ist.","Li-Ming Yang ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Krankenpflegerin im städtischen Krankenhaus. Li-Ming fand gestern heraus, dass sie mit COVID-19 infiziert ist.","Nina Müller ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Krankenpflegerin im städtischen Krankenhaus. Nina fand gestern heraus, dass sie mit COVID-19 infiziert ist.",1,54,1,4,-99,0,0,0,1,1,0,0,0,-99,0,1,0,0,2,1,1,3,3,2,2,2,1,3,3,2,2,2,1,3,3,2,2,2,1,3,2,2,3,1,2,2,3,0,1,0,1,1,0,0,1,0,4,2,3,4,6,0,-1,2,1,1,3,4,1,1,1,2,1,1,64,2,1,2,0,1,22,2,1,1,1,3,64,1,1,1,1,1,64,1,1,1
6303,Nina Müller ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt.,Elif Ceylan ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Krankenpflegerin im städtischen Krankenhaus.,Omar Ceylan ist 43 Jahre alt. Er arbeitet derzeit Vollzeit als Verwaltungsangestellter in einer großen Firma. Durch die aktuelle Lage arbeitet er zurzeit im Home Office.,"Li-Lei Yang ist 64 Jahre alt. Er arbeitet derzeit Vollzeit als Kassierer im lokalen Supermarkt. Li-Lei fand vor drei Wochen heraus, dass er sich mit COVID-19 infiziert hat. Li-Lei ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.",1,45,2,5,-99,0,0,1,0,0,1,0,0,-99,0,1,1,0,1,1,2,2,2,1,2,2,2,2,2,1,2,2,3,3,2,1,3,1,2,2,3,3,3,2,3,3,2,0,0,0,1,1,1,1,1,0,3,2,3,4,6,1,521,2,1,2,4,3,4,2,1,2,1,1,64,2,1,3,1,2,64,1,1,3,0,2,43,3,0,3,0,3,64,2,1,2
6323,Li-Ming Yang ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt.,Omar Ceylan ist 22 Jahre alt. Er arbeitet derzeit Vollzeit als Krankenpfleger im städtischen Krankenhaus.,"Omar Ceylan ist 43 Jahre alt. Er arbeitet derzeit Vollzeit als Kassierer im lokalen Supermarkt. Omar fand gestern heraus, dass er mit COVID-19 infiziert ist.","Li-Ming Yang ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. Li-Ming fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Li-Ming ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.",1,54,6,4,-99,0,0,0,1,0,0,0,0,-99,0,1,0,0,2,1,2,1,1,1,3,1,1,1,1,1,3,3,3,4,4,4,4,3,3,4,3,4,4,3,4,4,3,0,1,1,1,1,1,1,1,0,4,2,3,4,2,1,427,2,1,1,3,4,1,1,1,1,1,3,22,2,1,3,0,2,22,1,1,3,0,2,43,2,1,1,1,3,22,3,0,2
